CODE,LATITUDE,LONGITUDE
II35,39.80870056,-86.49559784
II82,39.7942009,-86.57779694
IS88,40.14860153,-87.69450378
4IA4,40.8185997,-91.33889771
,40.157001,-87.6745
95VA,36.62319946,-79.35590363
,37.653961,-84.694161
,30.616899,-87.858299
4AL3,30.591805,-87.822583
54AL,30.597517,-87.821419
AL47,30.59495,-87.820918
MT30,45.939855,-114.136899
4MT9,46.030276,-114.184994
08GA,31.42580032,-81.2858963
,31.412701,-81.437302
GA21,31.4612999,-81.33869934
05WI,42.65110016,-88.74590302
,42.65327,-90.11083
,34.366001,-79.824203
21SC,34.34790039,-79.87999725
6J7,34.28210068,-79.92870331
,34.422699,-79.884804
,40.13817,-86.77558
12IN,38.11859894,-87.64749908
TX38,36.37950134,-100.3430023
,36.263359,-117.597914
,36.24496,-117.4145
,36.32607,-117.40749
,32.9915,-113.33574
,40.4056,-76.94
17WT,47.828311,-118.13862
38WT,47.771913,-118.160644
34ND,46.705694,-97.157035
,46.705589,-97.115545
,40.297001,-97.798103
80NE,40.28170013,-97.85420227
NY02,42.48730087,-74.78019714
68NE,40.99140167,-96.61969757
,40.950001,-96.650299
93Y,41.23089981,-97.12290192
,26.06698,-80.343238
14XS,30.80850029,-97.27390289
,38.47747,-121.69693
69CL,38.6155014,-121.7470016
,41.85371,-120.75739
,37.564602,-75.9263
12MI,43.052551,-83.48977
8M7,37.18595,-87.67503
9FD7,30.196482,-83.311646
8OR3,42.93370056,-123.1210022
,39.80424,-84.06429
MD46,39.2696,-77.005302
,38.480001,-94.197403
,30.012699,-94.924103
TA07,30.00720024,-94.96690369
TS35,30.057005,-94.980175
3TE1,29.95159912,-94.90440369
,30.021099,-94.945999
4TE6,30.063077,-94.948654
,32.351799,-87.545602
,39.14796,-119.28873
,39.14952,-119.29388
,39.1432,-119.30001
,39.19454,-119.40979
,39.1232,-119.40588
,39.18857,-119.31662
,39.17177,-119.44333
OR13,44.502474,-119.371133
49OR,44.593065,-119.563694
ND09,47.19110107,-98.16899872
WS12,43.26440048,-89.32319641
,33.61749,-94.50081
,41.970299,-88.7509
IL80,40.108167,-88.683132
,32.098801,-98.525325
TS14,32.1086998,-98.48799896
FD90,29.16860008,-81.26480103
,41.2061,-87.21123
WS43,44.35549927,-88.05840302
9WS2,44.367639,-88.158678
6.00E+05,44.433033,-97.558207
SD83,44.21559906,-97.60749817
4KS2,39.01860046,-94.95439911
IL71,37.819199,-89.152199
,41.541698,-94.008597
,34.7098,-91.52983
,34.70864,-91.5174
,34.74597,-91.43973
,34.67833,-91.48735
,34.70607,-91.48534
21AR,34.717021,-91.539776
5M1,34.262299,-91.307503
MI10,42.86529922,-84.70549774
AA50,70.181144,-146.35035
37AA,70.136,-146.290028
,70.428338,-150.402896
4AK1,70.00379944,-153.0780029
MD22,38.78340149,-76.56469727
43B,44.726398,-67.9907
5M5,36.343601,-94.444801
62TS,33.113458,-97.528053
67TT,33.348893,-97.44461
35X,33.25212,-97.553326
13IN,40.814484,-84.927803
II85,40.89619827,-85.04910278
5TS4,33.14459991,-97.60169983
76T,33.268952,-97.451849
09T,33.280768,-97.496703
TS57,33.2417984,-97.62110138
TX64,33.29930115,-97.52729797
XA34,33.24169922,-97.4280014
XA98,33.30270004,-97.45809937
XA99,33.13439941,-97.60700226
WA18,48.51010132,-122.8030014
,35.60012,-88.17206
,43.450001,-83.027702
9IN4,38.534407,-87.591714
0IN1,38.5,-87.59590149
56G,43.57770157,-82.64759827
,42.516859,-113.287715
,42.50885,-113.23674
,35.898903,-93.259959
,46.287102,-112.758003
WA52,47.956425,-117.600671
,47.841599,-117.446999
,47.894449,-117.440007
CD13,39.83509827,-103.7360001
CO18,39.464001,-104.258003
51NH,43.174782,-71.282843
81ND,48.3885994,-101.0449982
,46.3797,-93.813599
NV04,41.317737,-115.249608
,30.70265,-86.27122
0FD5,30.82019997,-86.3443985
0FD9,30.65209961,-86.10939789
69FD,30.84469986,-86.28140259
,45.135399,-95.516701
,41.871416,-88.723473
0IL9,41.853699,-88.786513
IS80,41.917801,-88.789299
MS70,32.735361,-88.925679
5CO6,37.811667,-106.315278
0CA0,36.652744,-119.587113
23TS,29.42270088,-100.7389984
4TE2,29.54409981,-100.6729965
1TS9,29.6753194,-100.897194
,29.57056,-100.787356
,30.0974,-101.0791
,30.11153,-101.05483
,29.9258,-100.839996
TA81,29.792017,-100.876851
TS04,29.83580017,-100.9779968
,29.541901,-100.616997
8TS8,29.9174,-100.913002
,29.60772,-100.63071
,29.73894,-100.89167
,29.68373,-100.82288
,30.080954,-100.920367
,30.06846,-100.89646
,30.12543,-100.78048
,30.03199,-100.87202
54XS,29.944988,-100.686307
,29.55667,-101.05068
,30.112111,-97.619126
85FA,29.093122,-81.277635
,28.9447,-81.408096
FD86,29.03030014,-81.4469986
FL62,28.948601,-81.413101
,28.975468,-81.122017
MN19,45.04729843,-93.83640289
,42.709876,-74.223701
NY77,42.7181015,-74.16349792
6NY4,42.700401,-74.155098
N25,42.6973,-74.1996
65NK,42.7295,-74.164001
,36.23424,-90.68801
6WI3,42.700167,-88.7125
,42.5872,-88.658203
,40.347,-89.470703
63OI,40.33509827,-83.13600159
7OH3,40.35279846,-83.0510025
,40.2589,-83.011803
,40.250301,-82.994301
OI49,40.38389969,-83.10690308
63LA,29.96409988,-91.91210175
71CL,39.35269928,-122.0940018
0CN1,37.452178,-120.764758
0M9,32.410702,-91.498703
LS15,32.296233,-91.540041
2.00E+05,31.947599,-105.192001
9SD9,43.80659866,-96.70890045
SD46,43.83330154,-96.85030365
4NY4,42.55950165,-73.77210236
4II0,40.609501,-86.738297
,39.25,-97.650299
3OH6,40.78329849,-84.36779785
FD08,26.465401,-80.149803
,38.72865,-108.12503
5CO3,38.703611,-108.063164
CO89,38.77280045,-108.0439987
,63.683461,-144.619525
,63.9728,-145.55813
,63.98128,-145.54909
,63.859866,-145.098812
NM18,32.216422,-107.499528
NM20,32.252406,-107.561808
,32.18757,-107.81182
NM08,32.262532,-107.393332
,32.310198,-107.295885
NM26,32.10010147,-107.822998
,63.10709,-147.542347
,41.1264,-86.693298
9XS4,33.73429871,-96.62670136
,33.808399,-96.608597
58TE,33.721347,-96.638389
OA14,40.426367,-81.3202
6MD1,38.842446,-75.915742
9MD9,38.85200119,-75.68930054
,38.8983,-75.910599
NE40,40.71639,-96.869142
5U0,47.320801,-109.942001
TE81,33.30970001,-97.09279633
2TS0,33.154709,-97.138817
,33.268568,-97.080256
,33.310827,-97.101741
4TA1,33.302395,-97.113181
6NC1,35.591767,-81.080421
1TA5,32.94179916,-103
2OH8,39.79529953,-83.22319794
,37.581088,-97.2575
,37.5606,-97.233704
,37.5336,-97.311697
44KS,37.610298,-97.162498
SN40,37.523537,-97.202096
,33.55273,-91.37578
,33.57379,-91.38565
1AR2,34.98680115,-91.5503006
,34.973202,-91.526001
,34.99329,-91.64618
,41.5481,-93.429199
72CL,34.13420105,-115.1190033
,33.843954,-115.457447
,33.94354,-95.19689
,31.28622,-92.14747
XS86,29.266123,-98.923859
MT02,48.53829956,-111.4970016
,34.5362,-112.14576
49AR,34.214444,-91.457778
,34.290183,-91.365842
,34.22561,-91.50292
92MI,42.861667,-84.619167
35IA,41.848318,-90.595572
37IA,41.849665,-90.477352
43IA,41.770833,-90.4
7MY9,43.746717,-92.7245
2.00E+08,42.424999,-83.8694
,33.275101,-104.369003
,33.26703,-104.38942
82OR,43.89929962,-122.8170013
OR08,43.128492,-118.67701
,36.98843,-94.32045
78AR,36.485876,-92.863171
7ND1,47.03609848,-102.7779999
ND10,46.991308,-102.795222
,42.92045,-114.26322
K65,38.48970032,-100.4800034
4IA9,42.45830154,-92.72239685
5TS5,28.65110016,-99.28869629
24R,28.68549919,-99.18920135
AK21,59.13259888,-157.7769928
,59.05351,-158.58384
SC89,34.47499847,-79.39360046
DLC,34.44910049,-79.36859894
,45.26368,-112.84517
,40.427631,-89.603832
17IN,38.978401,-85.109703
2PS3,40.015751,-77.042398
,40.1287,-76.969398
,37.450954,-78.678857
VG44,37.581944,-78.357933
,30.29086,-96.85005
T55,34.5667,-102.322998
7TS8,34.40380096,-102.4540024
5KS2,39.777744,-95.142261
3S2,44.51409912,-70.40679932
,32.698883,-93.822847
,45.40172,-115.62048
,45.34264,-115.51953
,45.366657,-115.513742
28ID,45.513484,-115.440288
,41.868963,-89.445807
57MO,38.12849,-92.142679
,37.72418,-99.931282
9KS3,37.793055,-100.008472
3WN1,42.870139,-89.900972
,40.740898,-83.670998
,35.67842,-114.08774
AZ49,35.788866,-114.132097
SD13,44.86712,-98.07396
,43.116695,-74.749603
67OR,45.2336998,-122.8560028
6IL5,37.38639832,-89.16040039
,36.64952,-90.85226
,40.620899,-91.541801
ID96,44.78519821,-116.0670013
44ID,44.736942,-116.074158
ID76,44.723606,-116.021987
1IL8,40.93199921,-87.59590149
,40.927799,-87.622498
83WI,44.97050095,-90.34619904
2KS4,38.849622,-98.668278
8OH8,41.66809845,-80.68560028
PN01,40.58810043,-79.90589905
28CA,36.964044,-120.62994
,37.065497,-120.567
,37.083646,-120.500951
,37.07956,-120.72101
,37.857101,-77.420502
,29.66912,-94.59132
,34.14427,-87.327754
AZ17,31.50219917,-109.3909988
0KS9,37.51589966,-96.9197998
,31.43009,-82.87625
WY01,43.394779,-105.550088
,43.1916,-104.938003
WY07,43.32519913,-105.6760025
WY27,42.58670044,-105.538002
WY66,42.75220108,-105.6200027
44WY,42.851822,-105.499378
84WY,43.446111,-105.743055
,43.45591,-105.88368
,43.29684,-105.87058
,43.38761,-105.61395
60KS,37.51390076,-97.00029755
SN52,37.48139954,-97.01200104
70KS,37.581772,-96.94602
0GE0,33.78210068,-84.80079651
25GA,33.659797,-84.663103
4GA6,33.662328,-84.680122
,43.033298,-88.458199
8V6,37.76390076,-108.8889999
,40.0173,-76.819702
35OK,36.0539972,-97.8423583
8TN7,36.401967,-87.992018
66NC,35.17440033,-77.4835968
44B,45.177502,-69.244698
01IS,39.01620102,-90.31819916
2TN8,36.01800156,-85.93599701
PA70,40.09180069,-75.71080017
65KS,39.507833,-98.586167
,42.0528,-75.014753
PS68,40.33229828,-75.03040314
,66.809432,-141.643875
SD14,43.73389,-100.392054
3MD6,38.18899918,-76.44689941
9ND1,48.64799881,-97.2684021
D29,48.61859894,-97.17590332
OA85,40.13650131,-81.99369812
3TN3,36.264622,-88.755541
TN48,36.27759933,-88.65370178
,39.589699,-100.428001
MU62,38.56330109,-94.5911026
5MU5,38.508979,-94.484349
,38.4403,-94.5933
,38.549055,-94.477487
,30.27,-98.108299
14TX,30.2894,-98.173897
5TE2,30.22520065,-98.14199829
5TE3,30.275084,-98.122689
,30.17997,-98.21897
2MT9,46.523083,-112.9897
MI4,46.040278,-83.691389
OK99,36.285449,-98.022917
,36.23747,-98.02458
5PA2,41.034883,-76.02185
44LA,30.647761,-93.056785
19KY,38.706482,-84.600217
,30.12965,-102.16388
,29.82055,-101.79605
,29.85283,-101.91219
,30.07903,-101.95424
,30.303817,-102.137403
CA71,38.439775,-120.887933
3NY6,42.84120178,-74.17870331
8NY5,42.819052,-74.14644
17XS,32.17779922,-98.43499756
PS46,40.36230087,-75.18019867
23GE,32.383056,-83.1
GE26,32.381667,-83.059722
4MD6,39.625,-76.26249695
,32.03162,-98.41945
TE02,31.988565,-98.223067
NC82,34.67084,-78.700304
WY30,43.37549973,-110.1100006
IA54,42.50175,-90.84218
2UT2,37.52080154,-112.6419983
01U,38.849785,-115.634987
,39.579201,-87.848602
MO54,36.783451,-90.088859
,32.83776,-110.69308
,27.603901,-82.192903
96FA,27.521364,-82.080537
,45.3911,-121.276001
,45.436424,-121.166543
24N,36.82849884,-106.8840027
,33.925098,-91.5112
,33.88563,-91.42572
,33.894755,-91.608353
,35.789799,-101.973
,45.719398,-96.310302
,45.697201,-96.431395
,45.651102,-88.182098
OK67,34.547095,-97.909616
OK90,34.446206,-98.115042
,34.510764,-97.993084
OK97,34.53340149,-97.76699829
5PS5,40.39680099,-77.07409668
38NY,42.54869843,-76.95800018
58FD,28.01420021,-81.54060364
MS92,34.513914,-90.378677
,41.94242,-83.71501
6IA5,42.61669922,-92.21690369
,40.879852,-89.722424
77CL,36.71770096,-119.137001
TN45,35.451066,-85.314181
3TN4,35.336578,-85.419138
NC22,35.22750092,-78.55519867
37ND,47.23199844,-102.5090027
10FD,29.00659943,-82.40460205
66FD,29.004012,-82.554531
32NE,41.72109985,-100.0879974
,45.045739,-101.605696
,46.37093,-92.60013
9MI4,42.890722,-83.932223
47IS,42.49169922,-89.35690308
IS71,42.45918,-89.199442
2IL1,42.41389847,-89.32929993
WI25,44.53889847,-92.01409912
WN99,44.65719986,-91.80860138
WI74,44.667861,-91.891111
CD82,37.33779907,-107.8519974
CT39,41.468575,-72.708857
ME75,43.953999,-70.141403
,44.57621,-117.44022
PA71,41.52090073,-76.46219635
LS21,30.266397,-92.185212
5U1,47.84719849,-111.697998
,47.755316,-121.98235
08LL,41.074423,-88.488693
2IL2,41.055176,-88.462375
61IS,41.054798,-88.387299
IL51,41.038335,-88.334971
,37.869099,-118.095001
,37.675,-118.073333
,37.82798,-118.13084
,35.485401,-94.138298
,36.07499,-89.5071
IA8,42.496101,-91.179901
IA8,42.496105,-91.179859
,45.783972,-88.067923
TN18,35.20429993,-89.66670227
4TN4,35.18999863,-89.63860321
8TN1,35.19639969,-89.62689972
9V7,38.478479,-102.810869
SD47,45.00279999,-101.2129974
,45.00461,-101.42691
5TE7,29.71940041,-96.30940247
MN08,44.12649918,-93.87180328
,40.263699,-112.021004
,28.67352,-100.23035
56TE,28.71335,-100.453981
,28.718904,-100.409544
,28.91637,-100.11912
,28.89551,-100.22403
OG31,42.608674,-122.82951
26OG,42.462999,-122.734909
,42.505557,-122.863228
89OR,42.59790039,-122.7129974
47AK,61.29249954,-149.5330048
,61.353667,-149.647264
79VG,37.663873,-79.810749
44VA,37.73120117,-79.811203
MU98,36.5180556,-93.6836111
95MO,36.555645,-93.743955
50M,35.6894,-86.614998
9TN1,35.72999954,-86.53780365
TN07,35.68719864,-86.60639954
TN14,35.68970108,-86.63580322
,35.301502,-98.588785
,35.294498,-98.636496
6OK8,35.35950089,-98.57119751
II08,40.66090012,-87.43969727
63AR,35.246592,-90.461518
,35.225534,-90.465343
,35.3055,-90.45072
,35.34058,-90.56155
,41.5439,-88.9934
C94,41.567001,-88.947899
IL99,41.59280014,-88.96730042
06IL,41.59949875,-88.86990356
IL55,41.535651,-88.99904
81TE,31.719944,-98.901042
SC86,34.861826,-82.58145
PA72,39.95869827,-76.97080231
,39.959,-77.049698
,42.611198,-74.064796
48NY,42.895893,-77.397132
PN02,40.98479843,-79.56639862
,39.52496,-110.46457
9GA8,32.6935997,-82.89890289
,47.924999,-96.983704
MN81,47.98889923,-97.03119659
2MN0,48.08209991,-97.01629639
CT11,41.444,-72.338997
,41.065245,-72.092242
MT46,46.547292,-111.889722
MT63,46.584451,-111.778535
42NY,42.66899872,-76.05619812
Y94,45.130953,-85.107822
MI24,45.141701,-85.006699
CT13,41.874482,-71.819472
9OI5,40.30810165,-83.54170227
OI38,40.308435,-83.613545
87MO,38.69609833,-94.25800323
2IL3,41.5159,-90.379601
,40.88230133,-80.60030365
55OI,40.8586998,-80.53530121
NY16,43.09840012,-77.18190002
MO57,36.70700073,-89.46669769
,36.72304,-89.2163
,36.77934,-89.41034
PA73,39.97949982,-76.53610229
NY82,42.58060074,-73.61620331
6ME6,44.353332,-70.395
35WI,42.74560165,-88.43759918
WI69,42.806358,-88.334885
CT85,41.88980103,-72.61509705
CT14,41.8667984,-72.61620331
,45.425216,-102.121124
5CT0,41.91040039,-72.06809998
5CT6,41.91949844,-72.11840057
69MU,39.764236,-94.627361
1KS2,39.31399918,-95.07160187
,39.38118,-95.09226
88MD,38.804372,-75.953413
56ME,46.626398,-67.843934
MD28,38.80929947,-75.99220276
WA35,48.62229919,-122.9469986
WA39,48.650361,-122.953586
CO48,40.512201,-104.651256
,40.366699,-85.3386
04MI,42.53450012,-84.62830353
60G,42.583836,-84.651547
,44.046404,-87.992817
9GA9,33.2181015,-83.31719971
32GA,33.454201,-83.277802
,46.91785,-122.3136
,46.89221,-122.38145
4WI5,44.72359848,-91.4598999
,44.705002,-91.467311
53WI,44.742138,-91.58536
9G8,40.461201,-78.7752
,40.547001,-78.694702
FD35,30.4904995,-85.83940125
OL02,45.66529846,-119.3860016
OR92,45.752743,-119.383403
6CO0,38.852236,-108.017833
63MS,34.338933,-89.002406
,33.591801,-96.276604
6TE0,26.29030037,-97.94940186
,26.299319,-97.955115
TS29,31.29459953,-97.29699707
99IA,41.21659851,-92.77799988
,38.29285,-75.725541
61WI,43.70830154,-88.28569794
,31.06732,-100.00362
16NC,36.19609833,-76.66529846
51D,46.351198,-98.737165
6SD4,43.167199,-103.90975
58C,42.87279892,-89.07569885
,38.859402,-88.6586
,35.127213,-106.143613
05MO,40.172019,-92.212508
0MO5,40.13339996,-92.10019684
PA02,41.85073,-80.11964
1F2,43.225101,-74.114899
03ND,48.62639999,-97.82900238
49XA,26.444628,-98.096628
89VA,38.52230072,-78.52420044
VA32,38.8042984,-78.5719986
6TE1,26.36149979,-98.15249634
GA48,31.586111,-84.790556
,32.54185,-80.30939
,35.683399,-97.433601
33OK,35.74329037,-97.40557909
,35.712601,-97.366997
,35.7076,-97.540604
7OK1,35.742167,-97.361257
6TE3,28.94890022,-96.54969788
6TE5,28.98080063,-96.62190247
81TS,31.936408,-98.3456028
MS24,32.24679947,-90.58229828
2VA1,37.89599991,-76.35520172
80LA,31.218114,-92.174134
,39.5042,-95.4711
IL05,39.192007,-88.670287
29NC,36.090583,-79.170802
,58.21393,-157.436654
,44.9828,-87.309502
SC69,33.12060165,-80.95079803
,33.1422,-80.955597
SC55,33.008878,-81.048203
16PA,40.18059921,-80.12760162
22D,40.1306,-80.096199
MT05,45.66809845,-104.7030029
MT45,45.90890121,-104.5759964
,46.106652,-104.405412
KKU,58.81119919,-158.5590057
TS96,29.26689911,-96.32520294
2TE4,29.17919922,-96.3227005
68TE,29.19610023,-96.49189758
78XS,29.052999,-96.262199
7TE6,29.20030022,-96.55439758
8TE8,29.162613,-96.226655
0XS1,29.28779984,-96.34970093
,29.31576,-96.48563
,29.17212,-96.40145
,29.32236,-96.40264
,29.30573,-96.32667
,29.29559,-96.39997
,29.1811,-96.46511
,29.092027,-96.060247
,32.789013,-115.528535
9K6,37.80039978,-96.7990036
SN58,37.86999893,-96.646698
2MO8,37.872604,-93.990993
,28.4771,-100.30372
99CL,34.62438,-117.600702
,33.612801,-112.334999
,31.73608,-105.85203
1IL0,40.77500153,-89.00109863
8OK2,35.47510147,-97.92890167
,35.5042,-98.040604
60AS,34.37624,-90.931404
91AS,34.144241,-90.992268
AS91,34.292615,-90.995744
7AR7,34.317812,-90.857025
WI00,44.87390137,-89.23069763
4CO7,39.220351,-104.680738
,39.162498,-104.535004
CO39,39.230595,-104.470936
7AL9,30.46689987,-87.54160309
,30.4627,-87.525002
AL55,30.433936,-87.457211
,30.36255,-87.53872
,39.97716,-112.005
NY19,43.04399872,-76.4618988
2MD5,39.4079444,-76.9275556
27P,42.330183,-93.114286
,30.909266,-100.799372
,30.9238,-100.54757
6TA0,30.79898,-100.33455
NA32,46.89860153,-98.85870361
NA84,46.80049896,-99.00509644
,37.7976,-92.829201
,34.1306,-98.903099
,34.05279,-98.89049
,33.97125,-99.2236
,44.6411,-91.512703
,31.70414,-109.7892
,31.71053,-109.79427
,31.71796,-109.67894
,31.6204,-110.46079
LL53,42.008617,-88.457773
Y71,46.38280106,-101.8450012
NE44,41.990848,-98.08005
OK03,34.778494,-98.273123
OL29,34.762553,-98.446657
,34.74856,-98.34334
,30.3302,-97.4589
,30.379132,-97.194843
1XS2,30.384228,-97.426285
12SC,34.14139938,-80.74669647
62TA,30.32317,-97.3121
,34.016242,-104.115994
,46.39725,-96.13891
MOS,64.694116,-162.060699
WA93,48.652496,-122.585959
LS46,30.858517,-92.81235
1IN4,38.143383,-85.985141
,38.138876,-86.017628
8CO9,39.3443985,-104.5810013
9CO6,39.28129959,-104.572998
CD45,39.32329941,-104.572998
CO42,39.33470154,-104.5459976
2CD6,39.39485,-104.547033
8CD4,39.258742,-104.63475
3CO7,39.33250046,-104.5660019
79NR,36.367439,-76.299377
1NC3,36.180999,-76.150332
NC28,36.200215,-76.234252
3NR4,36.281394,-76.336688
17NC,34.46630096,-78.32859802
34PA,40.54716,-76.83973
0PS7,40.522396,-76.846297
WN04,47.99987,-117.263577
05KS,37.26620102,-95.959198
05ID,45.914101,-114.835999
,45.56423,-115.22563
,45.584512,-115.681444
,45.54082,-115.25379
,45.63508,-115.29155
,45.71655,-115.36404
9ID6,45.613302,-115.324779
SN44,37.303646,-95.898739
,39.59483,-122.56487
,39.5857,-122.58237
90CL,39.571225,-122.607513
8CL2,38.42350006,-121.2269974
CL04,38.41070175,-121.2350006
WI05,44.80830002,-91.68440247
SD00,42.679885,-96.699218
SD15,42.758063,-96.669323
34U,44.838902,-85.431198
MN40,45.36249924,-93.58860016
ID85,46.78739929,-116.1679993
I27,42.84690094,-91.38069916
PA19,41.69729996,-75.59490204
IA77,41.787253,-93.512406
EHA,37.000702,-101.879997
,41.533298,-95.075302
41WI,42.73860168,-88.57980347
WI70,42.705524,-88.640227
,42.687543,-88.602678
86WI,42.6594,-88.43036
WV70,38.95619965,-79.78869629
,36.017899,-94.018402
PA75,41.96509933,-77.31580353
MU63,37.43500137,-93.06680298
,34.94425,-86.92312
08U,41.515701,-115.860001
NV22,40.31269836,-115.8970032
MN15,44.623373,-93.401234
5KY4,36.801828,-87.176428
10KY,36.759306,-87.09375
93MD,39.561833,-75.834833
,43.6235,-123.57557
94OR,43.530701,-123.549004
5FL4,29.80080032,-81.50090027
,38.80527,-75.413575
WA37,46.910674,-120.436776
,47.151669,-120.633874
WN64,46.97430038,-120.461998
96VE,46.907024,-120.43303
WT01,46.949167,-120.481111
6FD7,27.5442009,-82.53009796
N26,35.1332,-79.6313
IN37,39.267519,-86.578508
CT15,41.94540024,-72.4776001
93MO,37.203261,-91.1233
0MU0,37.23469925,-91.09359741
1K6,38.37329865,-98.5951004
03IA,41.141411,-95.194381
8WN8,45.23509979,-87.06749725
1MT3,46.557668,-112.414399
72ME,44.635278,-68.6325
81ME,44.619892,-68.594611
,31.67790031,-97.13999939
84WA,46.969535,-123.386024
WN65,46.97523,-123.476737
SN37,38.386435,-96.731213
2TX1,29.22865,-98.384046
,39.969398,-92.696899
04NJ,39.59680176,-75.23349762
7NJ7,39.571458,-75.214891
MI30,44.958035,-84.958859
2IS3,41.17169952,-89.80680084
33OR,44.06370163,-123.3909988
,42.041698,-76.833
,42.085098,-76.921303
51KS,38.63700104,-97.21360016
9OH1,41.455174,-83.264798
9OH2,41.5155983,-83.30580139
0OK1,34.6570015,-97.40170288
,34.581902,-97.409697
8NE4,40.87080002,-96.29199982
TN68,36.168199,-85.88719
71NC,36.263961,-79.450216
0NC1,36.258116,-79.485745
AZ04,32.660811,-111.681486
EE0,32.686198,-111.547097
,32.571,-111.72892
,32.66873,-111.54253
60C,43.70640182,-90.25759888
0MO8,39.1405983,-90.73680115
C57,43.095701,-84.349643
,40.723301,-101.457001
98LS,30.434651,-92.721745
,38.75359,-121.46282
68R,43.399502,-84.800797
,41.4123,-88.048698
,40.2528,-85.833298
NV99,39.036757,-114.82994
,40.10015,-114.56329
,39.8698,-114.87372
,39.55528,-114.90672
,39.3668,-115.3139
,39.52462,-114.51805
,41.4039,-82.106499
OI22,41.33390045,-82.1026001
75MN,44.18659973,-93.7141037
,47.652185,-92.416692
,47.84858,-97.3508
85WI,45.04439926,-92.2928009
,38.81777,-110.92918
,38.87283,-110.56975
,38.87078,-110.38355
,41.609798,-85.525497
04ID,43.877015,-116.538365
ID63,43.885349,-116.648967
29ID,43.887222,-116.654722
47ID,43.914218,-116.704722
57KS,39.315047,-95.993467
2.00E+02,42.95159912,-82.77590179
MD12,39.63639832,-77.2928009
67TX,32.911365,-95.738833
